tx_name,Task Name,tx_difficulty,total_correctness,total_compute,total_robustness,total_memtotal,made_submission,compile_success,score_percentage,Time spent,Remarks on Score,id_task_session,js_comments,id_infra_instan,nu_pgmr_comment_flux_all,nu_pgmr_cyclo_flux_all,nu_pgmr_filesize_flux_all,nu_pgmr_nom_flux_all,nu_pgmr_dac_flux_all,nu_pgmr_fanout_flux_all,nu_loc_flux_source_all,nu_loc_added_source_all,nu_ce_models_units_all,nu_aberrant_ce_units_all,nu_ce_hours_all,nu_aberrant_ce_all,loc_submit,cyclo_submit,nom_submit,dac_submit,fanout_submit,ce_units_submit,aberrant_ce_units_submit,id_test_session,tx_file_type,correctness_norm,compute_norm,robustness_norm,memtotal_norm,task_score,avg_bce
105,9,easy,0,0,0,0,True,False,70,1,0,3794,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""tried but time is very less to understand problems""}]",836880,0,0,214,0,0,0,19,10,80.17551993103298,0.9137225400229354,4.51768292638905,0.05148589896354,17,2,2,0,1,5.787085260536259,0,4688,cs,0,0,0,0,0,1.2705477203647415
105,4,intermediate,0,0,0,0,True,False,69.6,1,0,3796,"[{""question"":""Describe any other corner cases you considered."",""answer"":""All length scenario need to be handled""},{""question"":""How did you ensure that null values were handled correctly?"",""answer"":""Null value should be checked for each and every element explicitly with in the loop.""},{""question"":""Describe in words how you made a complete copy of the input array."",""answer"":""We will loop through the arrach for both the di""}]",836882,0,8,250,4,0,0,92,50,338.3704028812735,3.004086544785429,19.06629596174815,0.16927249744618342,19,4,2,0,0,6.60351387544341,0,4688,cs,0,0,0,0,0,1.2705477203647415
105,11,intermediate,0,0,0,0,True,False,69.69999999999999,0.9,0,3795,"[{""question"":""Describe how the performance of your implementation changes as the distance between the start of the first building and end of the last building increases."",""answer"":""Its depends on input and number of buldings""},{""question"":""Describe how the performance of your implementation changes as the number of buildings increases."",""answer"":""its decrease if we increase the building count since iteration  get increased.""},{""question"":""Describe in words the algorithm you developed."",""answer"":""""}]",836881,0,8,461,6,0,2,101,55,420.9622106307296,5.405551318130176,23.720130449510577,0.3045888186149974,19,4,2,0,1,5.877897472364542,0,4688,cs,0,0,0,0,0,1.2705477203647415
106,1,easy,2,0,0,0,True,True,60.3,0.3,ACCEPTABLE,2852,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""Nopes.""}]",645588,0,6,381,4,0,0,24,23,42.42542745097929,0.7378507302605564,2.3905629724000104,0.041575977919309774,11,3,2,0,0,15.025226556548484,0.3676744860852018,2011,java,37.5,0,0,0,18.75,2.59146247848537
106,1,easy,2,0,0,0,True,True,58.5,0.2,ACCEPTABLE,2861,0,645563,0,12,103,8,0,0,58,49,97.40254675031626,0.9857394439237736,5.4883812767192826,0.05554386500409807,11,3,2,0,0,9.991420924144991,0.24449485268791976,2017,java,37.5,0,0,0,18.75,2.59146247848537
106,1,easy,2,0,0,0,True,True,55.90000000000001,0.05,ACCEPTABLE,2869,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""testin""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""testing""}]",645593,0,3,70,2,0,0,13,12,28.28019670132978,0.4146833869876865,1.5935158500053572,0.02336633499680403,11,3,2,0,0,4.442254478316335,0,2024,java,37.5,0,0,0,18.75,2.59146247848537
106,1,easy,2,0,0,0,True,True,61.4,0.15,ACCEPTABLE,2907,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""test""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""test""}]",645613,0,7,72,6,0,0,17,14,45.34439514517798,1.1016178116101742,2.555039243038555,0.062073310945764563,11,3,2,0,0,4.5476039462790965,0,2051,java,37.5,0,0,0,18.75,2.59146247848537
106,14,difficult,14,0,0,0,True,True,63.3,1,FAILED,2392,"[{""question"":""Justify why the designers of the vending machine did not want to return change unless it was possible from the input coins alone."",""answer"":""Since it\u0027ll be difficult to keep a check of all transactions and keep a total in the vending machine at all times.""},{""question"":""Describe what your solution does if the button to request coffee is pressed and insufficient funds are available."",""answer"":""returns -1""}]",835594,0,105,1199,72,9,18,98,63,437.59864838132967,11.009976795201268,24.657550635204068,0.6203836810837821,58,14,8,1,2,19.860293463191677,0.7235097665258348,1668,java,4.081632653061225,0,0,0,0.2915451895043732,2.7803014970059885
106,8,easy,1,1,0,1,True,True,58.3,1,FAILED,2813,"[{""question"":""Outline why your solution runs faster than the original version."",""answer"":""test""},{""question"":""Describe in words the steps you took to optimise the code."",""answer"":""test""}]",835524,0,22,84,12,2,4,19,11,87.27138239973827,0.6728480212134168,4.917516401126103,0.037913243594868785,51,11,6,1,2,18.331014627374355,0.2428980209247401,1963,java,100,0,0,0,33.333333333333336,2.7803014970059885
106,1,easy,2,0,0,0,True,True,68.60000000000001,0.1,ACCEPTABLE,2748,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""test""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""test""}]",835930,0,3,72,2,0,0,9,6,36.355572494738674,0.3431448622932671,2.0485423640515474,0.019335324385721657,11,3,2,0,0,7.056766535989845,0,1906,java,37.5,0,0,0,18.75,2.7803014970059885
106,2,intermediate,0,0,0,0,True,False,68.30000000000001,1,0,2721,"[{""question"":""the classes you used in the standard library and why"",""answer"":""""},{""question"":""the URL to the source of information on daylight saving time you used"",""answer"":""Time was less to determine and find the rules for the DST""}]",835539,0,1,519,0,2,5,13,9,59.256208492268236,1.3914952949544728,3.3389338992543656,0.0784071564683837,16,0,0,0,0,10.299962342625774,0,1870,java,0,0,0,0,0,2.7803014970059885
106,0,intermediate,0,0,0,0,True,True,69.3,0.95,0,2511,"[{""question"":""Is your solution exact or approximate?"",""answer"":""""},{""question"":""How did you estimate the area under the curve?"",""answer"":""k""}]",835467,30,20,785,14,0,6,78,44,230.15289437425344,3.713204624272724,12.96851959635544,0.209229464900205,19,0,0,0,0,19.725779865276174,1.2530205528007698,1753,java,0,0,0,0,0,2.7803014970059885
106,11,intermediate,4,0,0,0,True,True,69.39999999999999,1,FAILED,2304,"[{""question"":""Describe how the performance of your implementation changes as the distance between the start of the first building and end of the last building increases."",""answer"":""""},{""question"":""Describe in words the algorithm you developed."",""answer"":""Greedy algo should be used""}]",835649,0,64,1354,28,23,28,124,74,607.7052523431596,10.99731228503575,34.24261726209262,0.6196700687318443,35,9,2,2,2,9.814197684323577,0.5068099377141393,1579,0,18.75,0,0,0,4.6875,2.7421751655629136
107,1,easy,2,0,0,0,True,True,68.5,0,ACCEPTABLE,2788,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""Some answer""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""Second answer""}]",835302,0,1,91,0,0,0,7,6,13.508594365704894,0.2704978756887546,0.7611743107865871,0.015241854816467419,13,3,2,0,0,9.802237428258174,0,1940,java,37.5,0,0,0,18.75,3.2890520644511585
107,1,easy,2,0,0,0,True,True,67.2,0.4,ACCEPTABLE,2772,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""By testing""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""No""}]",835447,0,3,325,2,0,0,15,14,20.473706106069148,0.5075172355468077,1.1536403205724015,0.028597281961504614,13,3,2,0,0,9.852895671650288,0,1928,java,37.5,0,0,0,18.75,3.287327318548388
108,14,difficult,0,0,0,0,True,True,73.5,0.5666666666666667,FAILED,3249,"[{""question"":""Justify why the designers of the vending machine did not want to return change unless it was possible from the input coins alone."",""answer"":""bankruptcy""},{""question"":""Describe what your solution does if the button to request coffee is pressed and insufficient funds are available."",""answer"":""""},{""question"":""Describe the data structures you used to track the input of coins."",""answer"":""""}]",732236,0,0,19,0,0,0,1,1,5.766097044392294,0,0.3249046366242607,0,20,9,7,0,0,5.289127816164673,0,2799,py,0,0,0,0,0,1.670009405940594
109,8,easy,1,1,0,1,True,True,68.40000000000002,1,FAILED,3713,"[{""question"":""If you had more time, describe the additional steps you would take to further optimise the code or explain why this is not possible."",""answer"":""""},{""question"":""Outline why your solution runs faster than the original version."",""answer"":""Memory leakage""},{""question"":""Describe in words the steps you took to optimise the code."",""answer"":""Avoided the objection creation in loops.""}]",834251,6,22,12,12,2,4,10,5,83.8041778396522,4.324703623496183,4.722148402803511,0.24368584997475354,51,11,6,1,2,5.813454533261839,0.17502887863500313,4575,java,100,0,0,0,33.333333333333336,2.2547988709677416
109,10,easy,6,0,0,0,True,True,73.7,0.9333333333333332,PASSED,3714,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""Tested with few scenarios""}]",834252,0,14,288,3,0,0,16,14,41.34824395500301,1.462763967268459,2.329866471865356,0.08242296159663565,28,9,3,0,0,14.092975736179266,0.6230157347079087,4575,java,16.666666666666668,0,0,0,2.7777777777777786,2.2547988709677416
109,2,intermediate,0,0,0,0,True,False,69.39999999999999,1,0,3715,"[{""question"":""the classes you used in the standard library and why"",""answer"":""Java8 provided support to ZonedDateTime class, this should provide us the default implementation.""},{""question"":""the URL to the source of information on daylight saving time you used"",""answer"":""""},{""question"":""describe how you found a source of information for determining the daylight saving time rules"",""answer"":""""}]",834253,0,2,82,2,1,1,9,6,56.29325600414271,0.7530065391623258,3.1719791993806266,0.042429968503593325,14,0,0,0,0,16.203998223966106,0,4575,java,0,0,0,0,0,2.2547988709677416
111,10,easy,0,0,0,0,True,False,71.1,1,0,3599,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""After compiling and""}]",832861,0,45,595,20,0,0,63,40,323.908469055033,4.513124906757558,18.251403441118725,0.2543029013526611,33,9,3,0,0,14.414686111220016,0.5518143089458689,4518,java,0,0,0,0,0,2.117481084840056
111,13,easy,0,0,0,0,True,False,67,1,0,3601,"[{""question"":""briefly describe what a Hamiltonian Cycle is in your own words"",""answer"":""Is a Hamiltonian path that is a cycle. Determining whether such paths and cycles exist in graphs is the Hamiltonian path problem, which is NP-complete""},{""question"":""briefly describe what an edge weight is in your own words"",""answer"":""""},{""question"":""describe how you used the library to find a (near) optimal shortest path through the tourist locations"",""answer"":""""}]",832863,0,2,1015,0,1,2,35,22,161.59450505571732,1.1656964950767434,9.105431896375322,0.0656839788215878,47,0,0,0,0,13.41037742091119,0,4518,java,0,0,0,0,0,2.117481084840056
111,15,intermediate,0,0,0,0,True,False,71.8,0.95,0,3600,0,832862,0,20,705,17,0,2,62,40,308.4586326348807,0.8707383674554338,17.380845167585033,0.0490638521507447,27,4,3,0,0,12.552151208646245,0,4518,java,0,0,0,0,0,2.117481084840056
110,12,easy,8,0,0,0,True,True,62.8,1,FAILED,3458,"[{""question"":""Why is the median more complex to calculate for even length lists?"",""answer"":""mean of even length list is not an integer, but have some fraction part.""},{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""the solution should pass all the possible scenarios.""}]",811940,0,8,370,6,1,1,545,521,485.2656012405793,0.5230426713152556,27.34345999095832,0.029472100062543437,16,2,2,1,1,17.686986307945972,0.2621414491511002,4226,java,4.6875,0,0,0,0.5859375,1.1334100613496931
110,3,intermediate,5,0,0,0,True,True,63.9,1,FAILED,3460,"[{""question"":""Describe what you would do differently if you were to rewrite the decode method from scratch."",""answer"":""I tried to analyze the code and produce the failure scenarios.""},{""question"":""Describe why the fixes you made constituted \u0027fixing the code in place\u0027."",""answer"":""I tried to analyze the code and produce the failure scenarios.""},{""question"":""Describe the faults you found in words."",""answer"":""tried to implement builder class""}]",811942,0,20,120,12,6,10,86,81,115.98738897573747,5.6967801790101555,6.535589009000191,0.3209988107622385,39,10,6,3,5,28.52449651105207,1.6461775860155092,4226,java,8,0,0,0,1.6,1.1334100613496931
112,9,easy,0,0,0,0,True,False,63.3,1,0,3443,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""unable to run so not sure""}]",809718,0,3,363,0,0,2,47,26,204.26598625190638,1.4063484692888972,11.509859360139592,0.07924409437849678,21,5,2,0,1,7.795370190170843,0,4135,cs,0,0,0,0,0,1.3215050754458162
112,11,intermediate,0,0,0,0,True,False,60.6,1,0,3441,"[{""question"":""Describe how the performance of your implementation changes as the distance between the start of the first building and end of the last building increases."",""answer"":""i wrote the logic but due to time, unable to submit""},{""question"":""Describe how the performance of your implementation changes as the number of buildings increases."",""answer"":""i wrote the logic but due to time, unable to submit""},{""question"":""Describe in words the algorithm you developed."",""answer"":""i wrote the logic but due to time, unable to submit""}]",809716,22,25,4510,0,0,7,186,121,311.04409807089974,9.058462348859988,17.526529449609267,0.5104208956547462,66,9,2,0,6,9.755878668458369,0,4135,cs,0,0,0,0,0,1.3215050754458162
113,1,easy,2,0,0,0,True,True,71.2,0.9,ACCEPTABLE,3829,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""The test case passed""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""No""}]",837376,0,6,135,4,0,0,13,9,81.32235470412202,0.4303722952963521,4.582304096020757,0.02425036435215726,13,3,2,0,0,13.068524687700592,0.116122822826578,4730,java,37.5,0,0,0,18.75,2.5108473239436617
114,10,easy,0,0,0,0,True,False,69.89999999999999,1,0,3426,0,808032,0,66,865,24,0,2,432,397,516.6165286949638,14.534051688957293,29.110003566964664,0.8189561754378302,32,11,3,0,0,15.546582419225945,0.7666624940834027,4230,java,0,0,0,0,0,1.6713891647855532
115,10,easy,6,0,0,0,True,True,68.7,1,FAILED,3431,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""by adding proper if else conditiond and executing tests""}]",808022,4,47,522,21,0,0,266,242,382.19213146743215,14.565124274410527,21.535536887268076,0.8207070351628634,22,8,3,0,0,15.831769463872607,0.6317063171709962,4233,java,2.777777777777777,0,0,0,0.4629629629629628,1.5270036734693877
115,2,intermediate,0,0,0,0,True,True,70.19999999999999,1,FAILED,3429,"[{""question"":""the classes you used in the standard library and why"",""answer"":""""},{""question"":""the URL to the source of information on daylight saving time you used"",""answer"":""www.timeanddate.com/time/change/uk/edinburgh?year\u003d2016""},{""question"":""describe how you found a source of information for determining the daylight saving time rules"",""answer"":""""}]",808020,0,6,61,6,3,3,45,41,101.30456259269968,2.8970391068975587,5.708249764816383,0.1632406515301766,13,2,2,1,1,18.248870886644927,0.7063664133164215,4233,java,0,0,0,0,0,1.5270036734693877
116,1,easy,2,0,0,0,True,True,69.8,0.9,ACCEPTABLE,3493,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""Perfect review and testing""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""yes,i""}]",813128,0,2,303,0,0,0,53,32,124.37991087383377,0,7.008485884767133,0,19,4,2,0,0,7.161817316638057,0,4367,cs,37.5,0,0,0,18.75,1.6579656716417908
116,3,intermediate,0,0,0,0,True,False,67.30000000000001,1,0,3494,"[{""question"":""Describe what you would do differently if you were to rewrite the decode method from scratch."",""answer"":""More concise and clearer""},{""question"":""Describe why the fixes you made constituted \u0027fixing the code in place\u0027."",""answer"":""""},{""question"":""Describe the faults you found in words."",""answer"":""The method is not included when executed""}]",813129,2,19,1775,13,0,2,74,55,209.98956002440818,5.432350129429742,11.83236792051066,0.30609886223379423,83,2,2,0,2,23.00553937513093,1.2879812771004642,4367,cs,0,0,0,0,0,1.6579656716417908
